Loan_ID,Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Default
4034,27,Male,32602,761,23731,20,No
4035,54,Female,81900,630,24956,15,Yes
4036,56,Male,95241,671,31890,15,No
4037,61,Female,86161,677,8086,10,No
4038,43,Female,39302,618,40311,15,No
4039,35,Female,97635,600,14096,10,No
4040,65,Male,98259,762,14564,15,No
4041,36,Female,40718,701,47632,20,Yes
4042,35,Male,57089,632,29970,20,No
4043,42,Male,67665,785,19248,15,No
4044,20,Female,34893,658,10158,10,No
4045,45,Female,44037,716,29721,7,No
4046,23,Female,72707,778,42048,15,Yes
4047,61,Female,54583,729,33603,5,Yes
4048,61,Male,90111,624,27988,10,No
4049,19,Female,32228,677,5291,15,Yes
4050,30,Female,97569,747,40073,10,Yes
4051,23,Male,76419,676,10266,7,Yes
4052,19,Female,87660,769,20770,7,Yes
4053,53,Female,70426,647,17027,5,No
4054,24,Male,65398,624,37327,15,Yes
4055,62,Female,33603,683,6978,20,Yes
4056,19,Male,70676,687,13035,5,Yes
4057,32,Male,89728,658,29014,20,Yes
4058,18,Female,51211,633,18733,10,Yes
4059,21,Female,74902,605,46411,20,No
4060,61,Male,60339,651,7435,10,Yes
4061,56,Male,33497,715,22575,15,Yes
4062,38,Male,44984,633,15897,10,No
4063,65,Male,82033,690,8157,20,Yes
4064,23,Male,55224,640,10069,5,No
4065,29,Male,91720,733,44542,20,No
4066,51,Male,51368,744,43377,7,Yes
4067,27,Female,41466,799,13299,15,No
4068,49,Male,44783,781,43483,20,No
4069,65,Female,93659,616,49367,5,Yes
4070,46,Male,67890,770,12944,7,No
4071,27,Male,72931,697,23915,10,No
4072,62,Male,77704,612,39175,15,Yes
4073,22,Male,65337,606,32125,20,No
4074,32,Female,92997,623,36736,20,Yes
4075,26,Female,44345,720,35702,7,No
4076,41,Male,38316,678,41677,20,No
4077,39,Female,75477,756,15341,10,Yes
4078,55,Female,55939,769,28809,5,No
4079,28,Male,85784,739,15749,7,Yes
4080,39,Female,74666,683,49238,7,Yes
4081,40,Female,74221,614,22568,5,Yes
4082,46,Male,53386,741,48148,20,Yes
4083,61,Male,89630,677,20580,7,Yes
4084,42,Female,94061,662,10773,15,Yes
4085,47,Female,49334,734,35145,20,Yes
4086,29,Male,60169,623,6566,5,Yes
4087,26,Female,92517,779,23888,20,No
4088,18,Male,85606,715,29971,15,No
4089,32,Female,45576,652,49602,15,No
4090,33,Male,68020,686,35148,7,Yes
4091,51,Female,81570,744,40311,20,No
4092,59,Male,57290,753,45572,15,Yes
4093,61,Female,75513,663,7086,5,No
4094,49,Female,38831,693,20402,20,Yes
4095,53,Female,81167,651,22000,15,Yes
4096,37,Female,37639,634,32736,5,Yes
4097,55,Male,80919,621,19311,5,No
4098,39,Female,55969,608,37233,7,Yes
4099,54,Male,34832,759,13996,5,No
4100,58,Male,36590,643,40969,10,No
4101,43,Male,31772,626,36507,7,Yes
4102,32,Female,95986,663,22141,7,No
4103,65,Female,35820,609,24219,20,No
4104,54,Female,50769,774,40296,20,Yes
4105,59,Male,42755,605,27805,7,No
4106,37,Male,94913,610,8661,10,No
4107,30,Male,66767,788,35729,20,No
4108,58,Male,54432,727,31891,15,Yes
4109,28,Female,83272,709,13312,5,No
4110,65,Male,83636,753,33893,15,Yes
4111,55,Female,80879,799,33793,15,No
4112,49,Male,53312,665,13741,10,Yes
4113,60,Female,83829,664,34500,10,Yes
4114,31,Male,47615,653,20816,20,No
4115,20,Female,77038,797,37954,5,No
4116,53,Female,59702,776,16947,5,Yes
4117,64,Female,37967,790,5950,7,No
4118,52,Female,46227,638,47982,10,Yes
4119,25,Male,53491,644,10417,15,No
4120,18,Male,53128,759,49199,7,Yes
4121,31,Male,88115,618,29296,15,No
4122,23,Female,47581,646,7241,15,Yes
4123,59,Female,72816,734,39879,5,No
4124,43,Male,49483,769,42486,15,No
4125,38,Female,69519,653,44180,5,Yes
4126,35,Female,67842,688,26643,10,Yes
4127,43,Female,49715,712,8040,5,No
4128,31,Male,64268,773,8477,5,No
4129,59,Male,73517,738,26582,20,Yes
4130,64,Male,46763,754,34027,10,Yes
4131,64,Female,41390,726,49857,7,Yes
4132,59,Female,61332,789,9517,15,Yes
4133,22,Female,62403,668,43835,5,No
4134,32,Female,99718,697,27210,7,Yes
4135,56,Male,76974,638,11517,10,Yes
4136,45,Male,53468,714,35269,7,Yes
4137,47,Male,46230,735,27655,15,Yes
4138,46,Male,52895,611,40763,10,No
4139,42,Female,63427,657,27416,7,No
4140,34,Female,36397,796,33962,20,No
4141,18,Female,52476,617,14463,20,Yes
4142,52,Male,32836,723,16113,10,No
4143,57,Female,53580,711,44761,15,Yes
4144,24,Male,91669,678,17792,5,No
4145,21,Female,84643,759,9899,10,Yes
4146,38,Male,70529,757,43168,7,No
4147,25,Female,64999,690,9856,15,No
4148,38,Male,37931,657,36530,5,Yes
4149,26,Female,67905,630,24378,5,Yes
4150,34,Male,94282,601,25314,15,Yes
4151,19,Male,95068,633,23661,10,Yes
4152,50,Male,58201,789,31592,10,No
4153,37,Male,43240,756,33024,20,Yes
4154,25,Male,42894,605,34094,15,Yes
4155,20,Female,88086,785,25700,5,Yes
4156,64,Female,42262,631,15299,5,Yes
4157,38,Male,42891,612,16068,15,Yes
4158,26,Female,82481,786,48422,20,Yes
4159,31,Male,67512,728,49097,10,Yes
4160,36,Female,95019,726,35237,5,No
4161,64,Female,98893,774,11548,7,Yes
4162,40,Female,53512,726,31583,7,Yes
4163,28,Female,95360,741,41368,10,Yes
4164,33,Female,79628,731,25987,5,No
4165,28,Male,51799,729,19683,5,Yes
4166,39,Female,55720,707,12730,7,No
4167,64,Male,36190,736,34338,10,No
4168,55,Male,45116,623,32942,20,Yes
4169,36,Female,30238,658,7037,7,Yes
4170,56,Female,78215,662,6378,20,No
4171,35,Male,97071,697,36981,20,No
4172,18,Male,92256,703,30097,15,No
4173,32,Female,76641,608,32754,20,No
4174,47,Female,84338,654,33643,20,Yes
4175,58,Male,65070,777,34736,20,Yes
4176,22,Male,69801,794,9563,7,No
4177,27,Male,82366,705,31985,10,Yes
4178,49,Female,92634,706,7549,15,Yes
4179,51,Male,90188,661,20271,15,Yes
4180,50,Female,98567,721,15557,10,Yes
4181,41,Male,53020,621,47179,5,Yes
4182,45,Female,71389,759,24257,5,No
4183,36,Female,58960,783,10274,5,Yes
4184,54,Female,35411,672,9476,15,Yes
4185,21,Male,60587,669,7603,10,No
4186,29,Male,50581,628,30428,15,Yes
4187,23,Female,63251,782,34246,15,No
4188,51,Female,97004,725,25742,7,No
4189,54,Male,69194,651,5260,20,No
4190,32,Male,76261,673,12892,10,Yes
4191,62,Female,72005,600,46606,20,No
4192,57,Male,87118,762,12978,15,Yes
4193,54,Male,73284,792,6132,10,Yes
4194,24,Male,65289,740,43672,15,No
4195,44,Female,81678,721,21997,10,No
4196,46,Male,49493,796,49465,10,No
4197,58,Female,72596,605,7137,15,Yes
4198,27,Male,62971,647,49745,10,No
4199,54,Male,87347,622,16598,10,No
4200,35,Male,45669,688,11152,20,Yes
4201,63,Female,84882,757,11892,10,No
4202,32,Female,90807,700,29877,10,Yes
4203,40,Female,98323,637,25535,5,No
4204,54,Female,77687,684,37479,10,No
4205,39,Male,57204,641,40900,7,Yes
4206,55,Male,70840,633,49879,7,Yes
4207,29,Female,51871,789,7831,5,No
4208,64,Female,84986,628,14705,5,No
4209,44,Female,51290,776,38755,5,Yes
4210,42,Female,85447,733,37714,5,Yes
4211,64,Female,54604,669,34556,7,Yes
4212,30,Male,66516,770,35126,20,No
4213,63,Male,68251,699,15615,7,Yes
4214,29,Male,72464,787,20781,15,No
4215,46,Male,86227,642,20613,10,No
4216,43,Female,81680,652,19346,15,No
4217,44,Male,98961,600,47769,15,Yes
4218,60,Female,83346,678,15808,5,No
4219,50,Male,42900,717,19372,20,Yes
4220,55,Male,88677,732,32998,10,Yes
4221,61,Male,33083,665,32432,5,No
4222,22,Female,66243,644,8443,5,No
4223,54,Male,94772,696,49572,20,Yes
4224,60,Male,78412,669,26708,7,Yes
4225,32,Female,41403,600,47674,7,No
4226,40,Female,54016,648,12696,15,No
4227,58,Male,33080,634,22823,20,No
4228,41,Female,65055,721,49735,10,Yes
4229,22,Female,73641,664,35037,7,Yes
4230,41,Male,60004,651,7071,7,No
4231,26,Female,45134,706,6541,5,Yes
4232,44,Female,99148,763,26795,5,No
4233,34,Female,57148,644,12949,10,No
4234,64,Male,71644,644,37170,10,No
4235,18,Female,68804,621,9651,15,Yes
4236,24,Female,85833,658,22086,5,Yes
4237,48,Female,99013,699,47915,5,No
4238,40,Male,99424,602,40610,15,Yes
4239,42,Male,30377,766,37164,5,No
4240,22,Female,54070,745,27257,5,No
4241,44,Female,74741,746,9792,15,No
4242,22,Male,58494,722,14121,5,No
4243,45,Male,99107,753,5354,10,Yes
4244,19,Male,95072,702,47604,15,No
4245,53,Female,47857,634,12802,15,No
4246,31,Female,48411,684,17986,15,Yes
4247,21,Male,53735,716,26270,7,No
4248,57,Male,34504,745,29249,20,No
4249,47,Male,68872,635,27273,7,No
4250,27,Female,71709,611,18936,15,Yes
4251,52,Male,85913,734,33044,20,Yes
4252,38,Female,82105,767,36508,10,No
4253,23,Male,79394,788,46006,7,Yes
4254,40,Female,97689,772,30056,5,No
4255,61,Male,39675,799,24400,15,No
4256,65,Male,42949,697,40468,5,No
4257,63,Female,74325,662,31907,10,Yes
4258,54,Female,59756,640,8450,7,Yes
4259,21,Female,99159,601,16200,20,No
4260,40,Female,72243,678,37521,5,No
4261,42,Male,98536,708,41256,20,Yes
4262,18,Male,86769,714,44952,5,Yes
4263,37,Male,65816,661,15286,5,Yes
4264,38,Male,52534,659,30868,20,Yes
4265,45,Female,55656,726,35516,7,No
4266,32,Male,38438,743,23743,5,No
4267,22,Male,73536,669,36438,5,No
4268,53,Male,52727,732,8713,7,No
4269,38,Male,98836,630,26003,20,Yes
4270,51,Male,49060,672,8391,10,Yes
4271,38,Female,49578,677,43539,20,No
4272,52,Male,45493,754,13594,7,Yes
4273,64,Male,81222,678,45137,7,Yes
4274,52,Male,61172,741,32148,5,No
4275,43,Male,65450,669,18311,10,No
4276,50,Female,33619,760,47011,5,Yes
4277,41,Female,62262,720,37668,10,Yes
4278,42,Female,92837,713,6783,20,No
4279,42,Female,86090,718,47680,5,Yes
4280,18,Female,70376,788,23491,20,Yes
4281,21,Male,30747,683,25281,5,No
4282,53,Male,80726,614,44399,20,Yes
4283,52,Female,61100,743,41592,10,No
4284,57,Male,65692,658,45105,7,Yes
4285,65,Male,71024,602,38258,15,No
4286,35,Female,51991,676,5493,5,No
4287,34,Female,62739,714,38886,20,No
4288,38,Female,41226,688,16864,20,No
4289,31,Male,81908,707,32462,20,Yes
4290,65,Female,34937,696,35810,7,Yes
4291,44,Male,70966,665,48421,10,Yes
4292,40,Female,36798,642,11175,20,Yes
4293,35,Female,95247,780,30694,15,Yes
4294,24,Female,41139,790,7861,7,Yes
4295,41,Female,64583,636,47379,5,No
4296,37,Female,85033,642,19511,5,No
4297,53,Male,35762,612,40658,20,No
4298,51,Female,85967,626,27392,10,Yes
4299,48,Male,99850,697,17191,15,Yes
4300,26,Male,96169,759,8759,5,Yes
4301,30,Male,48888,713,41567,10,No
4302,57,Male,94831,647,39537,7,Yes
4303,27,Female,62269,648,20875,10,No
4304,44,Female,55527,619,26475,15,No
4305,47,Female,57790,661,16870,20,No
4306,45,Female,66024,772,16553,7,Yes
4307,57,Female,87031,707,39195,15,Yes
4308,33,Male,86761,611,16767,15,Yes
4309,51,Female,57557,727,19447,7,Yes
4310,18,Female,48235,637,40233,10,No
4311,32,Male,33515,797,41141,5,No
4312,36,Female,53827,800,20897,5,No
4313,33,Female,74814,788,46717,10,Yes
4314,23,Female,68225,740,15576,5,Yes
4315,27,Female,69755,616,9591,15,No
4316,25,Male,78923,620,45693,5,No
4317,39,Male,51688,794,17549,20,No
4318,37,Male,98125,693,8528,7,No
4319,21,Male,80454,650,40488,15,No
4320,33,Female,87354,605,44018,10,Yes
4321,62,Male,70484,673,46621,7,Yes
4322,23,Male,88862,612,22488,10,Yes
4323,44,Male,41602,798,37607,5,Yes
4324,64,Male,69357,663,10480,15,No
4325,60,Male,78595,658,16791,5,Yes
4326,37,Female,50456,702,17649,20,Yes
4327,57,Female,31092,748,23749,7,Yes
4328,37,Female,43588,662,28704,15,No
4329,44,Female,43242,800,29991,15,No
4330,63,Male,37992,666,15172,15,Yes
4331,41,Female,48061,602,27926,7,No
4332,61,Female,61995,759,18048,20,No
4333,61,Female,73207,786,26761,7,No
4334,35,Male,62296,666,35928,15,No
4335,49,Female,96248,682,22055,15,Yes
4336,23,Male,67284,632,46418,10,Yes
4337,29,Female,93004,740,5973,10,Yes
4338,58,Female,88628,686,31669,7,No
4339,36,Male,40889,781,34646,10,Yes
4340,19,Female,95893,677,32979,7,No
4341,55,Male,36190,744,16749,15,Yes
4342,38,Male,41957,713,5348,15,Yes
4343,19,Male,96463,720,13270,5,Yes
4344,31,Female,38140,786,30136,10,Yes
4345,25,Male,37025,654,14520,10,No
4346,60,Female,96044,755,24531,15,No
4347,63,Male,72584,787,34655,20,Yes
4348,50,Male,95249,602,42627,10,Yes
4349,24,Female,88896,612,24402,15,No
4350,23,Female,47022,748,46348,15,No
4351,61,Male,41715,629,38114,10,Yes
4352,50,Female,35926,720,11148,7,Yes
4353,52,Male,75771,712,34235,10,Yes
4354,52,Female,85250,622,12711,5,No
4355,18,Male,68339,705,41030,15,No
4356,26,Female,50163,658,31823,20,No
4357,59,Male,89858,620,33892,7,Yes
4358,63,Male,55937,785,49908,15,No
4359,28,Male,73827,787,29213,7,No
4360,28,Female,65331,711,29221,20,Yes
4361,57,Male,97551,767,30107,10,Yes
4362,57,Female,89800,781,22319,20,No
4363,19,Male,78236,772,34237,20,Yes
4364,27,Female,74078,633,16243,7,Yes
4365,46,Female,55055,676,16524,20,Yes
4366,20,Male,77181,787,48672,10,No
4367,21,Male,63261,762,25958,15,No
4368,34,Male,32847,673,38065,5,Yes
4369,47,Female,39953,697,6798,20,Yes
4370,20,Female,98533,765,6938,7,Yes
4371,47,Male,98910,630,33243,10,Yes
4372,51,Male,83474,776,39967,15,Yes
4373,19,Female,52253,636,34087,10,No
4374,22,Female,46218,795,19453,5,No
4375,45,Female,90533,749,5122,15,Yes
4376,29,Female,42346,778,36120,7,No
4377,31,Male,77976,663,41942,15,No
4378,20,Female,31358,793,41755,7,Yes
4379,65,Female,35802,712,19768,10,No
4380,25,Male,66529,742,24105,15,Yes
4381,55,Female,50722,694,33773,5,Yes
4382,29,Female,50323,626,41208,10,No
4383,38,Female,32029,778,37336,7,Yes
4384,57,Female,43478,704,34797,15,Yes
4385,59,Male,32951,676,9676,7,No
4386,57,Female,31868,605,13422,5,No
4387,25,Female,92696,795,33176,15,No
4388,42,Female,35778,727,45493,10,Yes
4389,26,Male,83440,743,12390,10,Yes
4390,53,Female,55849,757,12137,5,No
4391,62,Male,94076,798,49607,5,No
4392,24,Female,67992,766,35035,7,Yes
4393,61,Male,65928,665,40758,20,Yes
4394,43,Female,46935,625,34423,15,No
4395,64,Male,65461,723,16487,20,No
4396,27,Female,97095,798,22329,7,Yes
4397,38,Male,50475,768,20336,20,Yes
4398,23,Female,36691,700,28775,15,No
4399,59,Male,39700,678,38932,15,Yes
4400,65,Female,58368,733,10138,10,No
4401,22,Female,45777,800,49267,10,Yes
4402,28,Male,36483,605,21472,7,Yes
4403,53,Female,51626,642,7148,7,Yes
4404,25,Male,85801,735,43807,5,No
4405,50,Female,73761,778,48708,10,Yes
4406,59,Male,79476,763,8467,10,No
4407,19,Female,59946,671,35012,20,No
4408,21,Male,34615,695,9484,7,Yes
4409,62,Female,59380,777,30270,10,No
4410,36,Female,43741,743,42356,5,Yes
4411,48,Female,32832,788,31291,10,No
4412,58,Male,36033,752,39037,10,Yes
4413,55,Male,59779,642,27861,15,No
4414,40,Female,64630,646,25036,20,Yes
4415,65,Male,97266,617,44540,15,No
4416,45,Male,61937,787,10586,5,No
4417,47,Female,71776,775,18237,7,No
4418,19,Female,69657,728,13716,10,No
4419,31,Female,30693,711,24094,7,Yes
4420,30,Female,80011,776,24174,20,No
4421,21,Male,58264,666,27822,10,No
4422,24,Female,74858,698,27900,10,No
4423,44,Male,72833,639,37668,5,No
4424,25,Male,33118,649,15900,20,Yes
4425,32,Male,50662,757,38225,10,No
4426,33,Female,49551,639,44887,10,No
4427,43,Male,71034,625,41358,20,No
4428,52,Female,42028,745,15296,7,No
4429,20,Male,33500,648,17668,15,No
4430,21,Female,81722,729,47683,10,Yes
4431,48,Male,66632,641,22538,15,No
4432,53,Male,69622,754,44341,5,Yes
4433,63,Male,59800,662,30445,10,Yes
4434,55,Female,40695,786,11636,5,No
4435,23,Male,55877,716,28730,15,No
4436,65,Female,31501,664,10988,20,Yes
4437,64,Male,77697,757,22452,7,No
4438,27,Male,93356,724,18767,20,Yes
4439,37,Female,30122,731,49032,20,No
4440,38,Female,53304,781,20062,10,Yes
4441,51,Male,86198,623,7483,10,No
4442,57,Female,99642,794,45112,5,No
4443,65,Male,32880,721,42877,7,Yes
4444,64,Female,73857,701,35974,10,No
4445,48,Male,38379,663,18490,5,No
4446,37,Female,57834,610,16941,15,Yes
4447,59,Male,68235,728,31156,7,Yes
4448,23,Male,86167,780,12375,5,Yes
4449,63,Male,72249,728,16406,10,No
4450,50,Male,43033,626,18478,7,No
4451,46,Male,31366,799,11976,5,Yes
4452,51,Male,48443,725,17028,7,No
4453,43,Male,77642,757,19707,5,Yes
4454,23,Female,44223,799,26479,15,Yes
4455,43,Female,58891,663,37938,5,No
4456,27,Male,65359,613,26901,20,Yes
4457,26,Female,59892,727,15042,5,No
4458,40,Male,40905,730,35275,15,Yes
4459,58,Female,80451,788,47010,15,No
4460,46,Female,95722,749,13496,20,No
4461,62,Male,54506,770,47802,5,No
4462,27,Female,82548,781,30319,7,No
4463,51,Male,75366,749,21227,5,No
4464,49,Male,66084,648,13945,20,Yes
4465,20,Male,41557,613,11068,15,Yes
4466,47,Male,54096,612,7372,15,Yes
4467,36,Female,41329,681,6862,5,No
4468,27,Male,44422,637,49506,20,Yes
4469,56,Female,37983,624,36041,10,Yes
4470,22,Female,58920,653,16214,15,Yes
4471,54,Female,74365,729,46076,20,No
4472,60,Male,35274,647,7123,7,No
4473,37,Female,46857,675,46002,7,No
4474,47,Male,54773,713,19295,10,Yes
4475,43,Female,39924,610,5814,5,No
4476,44,Female,46120,787,30883,15,Yes
4477,46,Male,66861,628,20265,15,No
4478,54,Female,85340,619,44462,15,Yes
4479,49,Male,43433,631,40731,5,No
4480,25,Male,73411,725,22117,20,No
4481,48,Male,46560,705,43391,15,No
4482,44,Female,36400,750,32587,7,No
4483,29,Female,41755,723,5599,7,No
4484,27,Female,75826,608,22929,5,No
4485,57,Female,54806,618,40838,5,No
4486,35,Female,44785,774,43459,15,No
4487,32,Male,49908,602,38913,7,No
4488,29,Female,92504,788,17454,20,No
4489,31,Male,44840,734,30530,5,No
4490,61,Female,37482,799,33104,5,Yes
4491,63,Female,67554,664,6715,20,Yes
4492,27,Female,32193,693,41799,20,No
4493,63,Female,82921,655,16783,5,No
4494,63,Male,46843,667,16092,15,Yes
4495,52,Female,81466,621,12642,20,No
4496,58,Female,70674,709,48004,7,Yes
4497,28,Female,48232,726,31702,7,No
4498,25,Male,46478,772,38832,20,Yes
4499,57,Female,51646,793,46058,10,No
4500,33,Male,66072,685,43716,15,Yes
4501,30,Female,80237,745,10429,10,No
4502,30,Male,34030,695,25791,7,No
4503,27,Female,33617,737,34655,20,No
4504,47,Male,84519,693,43386,10,Yes
4505,50,Female,69737,615,5120,15,Yes
4506,20,Female,49301,785,42024,15,No
4507,46,Male,95488,689,45406,20,Yes
4508,27,Female,78234,733,11744,20,Yes
4509,64,Male,69396,703,41960,10,No
4510,31,Female,56265,735,18497,10,No
4511,61,Male,64517,772,28779,7,Yes
4512,28,Female,58967,659,15144,15,Yes
4513,40,Male,79988,746,36061,10,Yes
4514,28,Male,37011,751,48073,10,No
4515,55,Male,83665,641,16281,7,Yes
4516,31,Male,60265,645,14734,15,Yes
4517,37,Male,78179,708,13279,7,Yes
4518,34,Male,84257,725,30413,10,No
4519,20,Female,85853,653,37927,20,No
4520,62,Female,41950,736,49223,10,Yes
4521,33,Male,68495,764,46395,7,No
4522,30,Male,85852,671,32811,10,Yes
4523,36,Male,37508,741,28959,5,Yes
4524,24,Female,59771,637,29700,20,No
4525,61,Male,52222,779,19454,7,Yes
4526,23,Male,59089,688,30690,10,No
4527,49,Female,97738,660,40717,10,Yes
4528,31,Male,36821,659,43781,7,No
4529,38,Female,53340,715,39596,5,No
4530,22,Female,78120,779,24779,5,Yes
4531,25,Male,99288,611,42393,7,No
4532,23,Male,80111,717,42074,10,Yes
4533,25,Male,59740,635,43192,20,No
4534,35,Male,46679,715,41221,7,No
4535,55,Male,47575,740,25264,20,Yes
4536,52,Male,79607,753,34066,15,No
4537,52,Male,40626,656,8602,5,No
4538,25,Male,84368,600,29650,10,No
4539,21,Male,41331,737,37668,7,Yes
4540,55,Male,48707,735,12087,20,Yes
4541,61,Male,37890,756,8797,5,Yes
4542,54,Female,71406,792,46663,20,No
4543,37,Female,67873,733,11669,20,No
4544,37,Female,62718,693,31841,5,No
4545,36,Male,36634,624,42768,10,Yes
4546,54,Female,39746,697,15933,10,No
4547,29,Male,69379,669,34929,10,Yes
4548,58,Female,79172,650,19912,5,Yes
4549,38,Male,85318,728,20413,15,Yes
4550,24,Male,41848,608,6729,7,No
4551,65,Male,80308,605,19381,7,Yes
4552,28,Male,56528,604,34759,10,Yes
4553,33,Female,36476,730,31158,10,Yes
4554,52,Female,66354,781,12937,7,Yes
4555,62,Female,86160,633,26046,15,No
4556,23,Male,47138,687,19895,15,Yes
4557,25,Male,47474,669,37562,7,No
4558,39,Female,37229,641,8623,20,No
4559,58,Female,86484,753,47873,15,Yes
4560,44,Female,46297,634,8155,10,Yes
4561,29,Male,62204,616,35917,15,Yes
4562,41,Male,63515,795,41685,15,Yes
4563,33,Male,74328,705,30401,20,Yes
4564,56,Male,56293,653,32363,20,No
4565,29,Female,55744,631,40855,15,Yes
4566,29,Male,98889,738,42209,15,No
4567,54,Female,99398,645,20592,10,No
4568,43,Female,82718,795,28204,20,No
4569,33,Male,65154,654,34847,7,Yes
4570,51,Female,43209,660,19577,5,No
4571,25,Male,63559,793,49870,15,No
4572,65,Male,39911,680,11769,7,Yes
4573,23,Female,51993,780,13357,10,Yes
4574,42,Male,88972,729,34678,7,No
4575,50,Male,60356,675,39223,10,No
4576,53,Male,97416,772,34854,20,Yes
4577,33,Female,98643,795,5012,5,Yes
4578,26,Female,68162,644,44913,15,Yes
4579,31,Female,47171,769,19074,5,No
4580,51,Male,69556,647,44996,10,Yes
4581,24,Female,92945,660,17803,15,No
4582,64,Male,54783,604,27618,20,No
4583,52,Female,89730,623,7883,5,No
4584,42,Male,84955,787,20950,10,Yes
4585,55,Male,97441,750,22608,7,Yes
4586,22,Male,97019,712,26036,7,No
4587,37,Male,46752,694,26155,10,No
4588,52,Female,72816,619,13536,15,Yes
4589,51,Female,72692,723,23455,15,Yes
4590,46,Female,62372,646,37225,15,No
4591,35,Female,57180,646,14345,15,No
4592,37,Male,81597,620,37739,20,No
4593,26,Male,91461,647,21615,5,No
4594,29,Male,54511,646,19256,15,No
4595,57,Female,61798,720,28892,5,Yes
4596,22,Male,66190,732,25869,10,No
4597,28,Male,55765,621,36450,15,No
4598,56,Male,90518,629,10269,7,No
4599,53,Female,37172,719,20859,7,No
4600,31,Female,99737,634,21045,10,No
4601,58,Female,32561,782,30196,10,Yes
4602,44,Male,96859,647,37210,5,Yes
4603,24,Female,59849,748,42048,10,Yes
4604,65,Female,90264,713,15521,5,No
4605,43,Female,86885,661,30236,15,Yes
4606,61,Female,32054,754,38144,10,No
4607,58,Male,71954,753,34387,7,Yes
4608,52,Male,54953,739,13627,5,Yes
4609,57,Male,32600,665,34145,10,Yes
4610,56,Male,37434,772,8775,5,Yes
4611,22,Male,62996,704,19961,15,Yes
4612,46,Female,64439,699,23061,20,No
4613,62,Male,51680,643,15442,7,Yes
4614,34,Female,49462,679,48631,5,No
4615,37,Male,54694,785,49529,7,No
4616,43,Male,71454,748,44485,5,No
4617,39,Male,35854,768,44820,10,No
4618,48,Male,91741,701,8826,7,Yes
4619,19,Male,62855,677,39029,5,No
4620,25,Female,43668,797,6995,7,Yes
4621,41,Female,74562,680,18271,15,No
4622,57,Female,75288,757,18627,15,No
4623,57,Male,47790,764,15769,20,Yes
4624,63,Female,36722,727,23453,7,No
4625,20,Male,36135,641,5302,20,No
4626,31,Male,82525,683,45586,7,No
4627,18,Male,34579,657,6164,20,No
4628,25,Male,92830,646,22072,20,Yes
4629,60,Female,61145,652,32478,15,Yes
4630,55,Female,85199,748,14151,10,No
4631,62,Female,77897,787,27862,10,Yes
4632,48,Female,51881,740,6152,15,No
4633,20,Female,84477,726,33087,15,No
4634,21,Male,87624,606,14611,7,No
4635,44,Female,59864,756,37566,10,No
4636,19,Female,30059,678,27181,5,No
4637,57,Male,31474,622,42782,7,No
4638,23,Female,81460,634,24891,5,No
4639,51,Female,57521,771,29407,10,Yes
4640,44,Female,47751,777,29474,5,No
4641,42,Female,80039,616,33171,5,Yes
4642,49,Female,99580,774,22576,15,No
4643,41,Male,53534,646,46512,5,No
4644,27,Female,99663,787,10577,20,Yes
4645,25,Female,91976,660,35678,15,Yes
4646,60,Male,47582,639,22641,5,No
4647,38,Male,33809,770,11422,20,Yes
4648,25,Male,44501,632,12297,7,No
4649,47,Female,91569,621,34244,10,No
4650,28,Male,35169,642,19583,20,Yes
4651,65,Female,46990,747,33304,7,No
4652,37,Female,47631,700,14989,10,No
4653,22,Male,58554,603,9718,20,No
4654,47,Male,55015,764,8541,10,No
4655,39,Female,76603,693,34766,10,No
4656,33,Female,56595,710,46062,20,No
4657,44,Male,30374,736,40700,10,No
4658,41,Female,33491,636,32641,10,No
4659,50,Female,96731,638,11870,10,No
4660,49,Male,87268,641,48314,10,No
4661,47,Female,87557,607,48978,20,Yes
4662,38,Female,69970,760,11722,7,No
4663,19,Male,73121,739,26050,5,No
4664,42,Male,82179,739,31822,10,No
4665,20,Female,46914,683,32622,15,Yes
4666,21,Male,57766,635,47594,5,No
4667,34,Female,64991,725,31969,15,No
4668,41,Female,32512,618,30672,20,No
4669,54,Female,96443,657,14285,7,Yes
4670,39,Male,67140,647,5419,20,Yes
4671,48,Male,99754,760,20996,20,Yes
4672,61,Female,41183,730,12533,20,Yes
4673,49,Male,54505,726,45903,5,No
4674,45,Male,34297,771,33950,20,Yes
4675,40,Male,97876,727,47768,10,No
4676,64,Male,95434,725,9127,20,No
4677,50,Female,53682,727,37038,7,No
4678,54,Male,76333,613,22969,10,No
4679,45,Male,88372,700,35212,15,No
4680,56,Male,99174,777,18327,15,Yes
4681,43,Male,63077,796,21289,7,Yes
4682,32,Male,92955,718,21313,15,No
4683,65,Male,76375,606,11109,15,Yes
4684,60,Female,50441,705,31298,7,Yes
4685,55,Female,64330,689,14281,5,Yes
4686,40,Male,98492,630,14035,20,Yes
4687,50,Male,43335,745,29560,15,Yes
4688,23,Male,56954,736,48034,10,Yes
4689,22,Male,83344,676,15184,5,No
4690,64,Female,82926,753,21883,20,Yes
4691,62,Female,33484,747,39283,7,Yes
4692,54,Male,98856,738,38566,5,Yes
4693,25,Male,39671,787,6740,20,Yes
4694,38,Male,82326,682,36353,10,No
4695,35,Female,53250,768,11116,20,No
4696,65,Male,81476,717,32377,20,Yes
4697,65,Male,69827,696,10210,7,No
4698,54,Female,69520,705,19831,7,No
